name,chembl_id,chembl_max_phase,indication_class,molecular_weight,logP,PSA,H_donors,H_acceptors,rotatable_bonds,SMILES,smiles_source,source,sources,ingredient,earliest_patent_expiry,earliest_exclusivity_date,ema_approved,pmda_approved,nosa_candidate,pubchem_cid,vapor_pressure_mmhg,vapor_pressure_raw,melting_point_c,melting_point_raw,boiling_point_c,boiling_point_raw
IOFLUBENZAMIDE,CHEMBL2111095,2.0,,513.35,3.76,70.67,2.0,4.0,9.0,CCN(CC)CCNC(=O)c1cc(I)c(NC(=O)c2ccc(F)cc2)cc1OC,chembl,chembl,chembl,,,,False,False,False,,,,,,,
MAROPITANT,CHEMBL2111099,2.0,,468.69,6.38,24.50,1.0,3.0,7.0,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FOSFRUCTOSE,CHEMBL2111113,2.0,,340.11,-2.99,203.44,7.0,8.0,6.0,O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
LOFEMIZOLE,CHEMBL2111114,2.0,,192.65,3.04,28.68,1.0,1.0,1.0,Cc1[nH]cnc1-c1ccc(Cl)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
LEVONANTRADOL,CHEMBL2111116,2.0,,437.58,5.46,67.79,2.0,5.0,7.0,CC(=O)Oc1cc(O[C@H](C)CCCc2ccccc2)cc2c1[C@@H]1C[C@H](O)CC[C@H]1[C@H](C)N2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
LOMETRALINE,CHEMBL2111119,2.0,,239.75,3.29,12.47,0.0,2.0,2.0,COc1ccc(Cl)c2c1CCCC2N(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
MODALINE,CHEMBL2111121,2.0,,177.25,1.78,29.02,0.0,3.0,1.0,Cc1nccnc1N1CCCCC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FLUBANILATE,CHEMBL2111122,2.0,,304.31,3.23,32.78,0.0,3.0,5.0,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
THIAZESIM,CHEMBL2111123,2.0,,326.47,3.82,23.55,0.0,3.0,4.0,CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TAZADOLENE,CHEMBL2111124,2.0,,227.35,3.72,3.24,0.0,1.0,2.0,C(=C1\CCCCC1N1CCC1)\c1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
OXIFUNGIN,CHEMBL2111127,2.0,,240.27,2.12,58.54,2.0,5.0,3.0,c1ccc(OCC2=Nc3cnccc3NN2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
THIPHENCILLIN,CHEMBL2111130,2.0,,366.46,1.41,86.71,2.0,5.0,5.0,CC1(C)S[C@@H]2[C@H](NC(=O)CSc3ccccc3)C(=O)N2[C@H]1C(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TETRAZOLAST,CHEMBL2111132,2.0,,238.21,0.46,97.54,1.0,7.0,1.0,c1ccc2c(c1)cc(-c1nnn[nH]1)c1nnnn12,chembl,chembl,chembl,,,,False,False,False,,,,,,,
THIAZINAMIUM,CHEMBL2111135,2.0,,299.46,4.38,3.24,0.0,2.0,3.0,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ADATANSERIN,CHEMBL2111138,2.0,,369.51,1.93,61.36,1.0,5.0,5.0,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
SUNCILLIN,CHEMBL2111139,2.0,,429.48,-0.25,153.11,4.0,6.0,6.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(=O)(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TEROXALENE,CHEMBL2111143,2.0,,457.10,7.10,15.71,0.0,3.0,11.0,CCC(C)(C)c1ccc(OCCCCCCN2CCN(c3ccc(C)c(Cl)c3)CC2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ZOLAZEPAM,CHEMBL2111144,2.0,,286.31,1.68,50.49,0.0,4.0,1.0,Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
SOMANTADINE,CHEMBL2111145,2.0,,207.36,3.33,26.02,1.0,1.0,2.0,CC(C)(N)CC12CC3CC(CC(C3)C1)C2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ZATOSETRON,CHEMBL2111147,2.0,,348.87,3.41,41.57,1.0,3.0,2.0,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)c1cc(Cl)cc3c1OC(C)(C)C3)C2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TIPENTOSIN,CHEMBL2111148,2.0,,371.50,3.36,58.56,2.0,5.0,5.0,Cc1cc2c(s1)CCC(CN[C@H]1CC[C@H](Oc3ccccc3)[C@H]1O)C2=O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
SUXEMERID,CHEMBL2111149,2.0,,424.63,4.16,59.08,0.0,6.0,5.0,CN1C(C)(C)CC(OC(=O)CCC(=O)OC2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ZONICLEZOLE,CHEMBL2111150,2.0,,247.69,3.29,43.85,0.0,4.0,2.0,CC(c1noc2ccc(Cl)cc12)n1ccnc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FENETHYLLINE,CHEMBL2111152,2.0,,341.42,0.65,73.85,1.0,7.0,6.0,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
SPIROTRIAZINE,CHEMBL2111154,2.0,,305.81,2.70,80.00,2.0,5.0,1.0,CC1CCC2(CC1)N=C(N)N=C(N)N2c1ccc(Cl)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
DIPIPANONE,CHEMBL2111157,2.0,,349.52,5.22,20.31,0.0,2.0,7.0,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TAZOLOL,CHEMBL2111158,2.0,,216.31,0.88,54.38,2.0,5.0,6.0,CC(C)NCC(O)COc1nccs1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
NALMEXONE,CHEMBL2111160,2.0,,355.43,2.08,70.00,2.0,5.0,2.0,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TREPIRIUM,CHEMBL2111161,2.0,,230.35,0.47,26.30,0.0,2.0,4.0,C[N+](C)(C)CCOC(=O)C1CCC[N+]1(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TIPRENOLOL,CHEMBL2111163,2.0,,255.38,2.15,41.49,2.0,4.0,7.0,CSc1ccccc1OCC(O)CNC(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TROLNITRATE,CHEMBL2111164,2.0,,284.18,-1.09,160.35,0.0,10.0,12.0,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRIAMPYZINE,CHEMBL2111165,2.0,,165.24,1.47,29.02,0.0,3.0,1.0,Cc1nc(C)c(N(C)C)nc1C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRAZIUM,CHEMBL2111166,2.0,,310.76,2.37,48.50,2.0,3.0,1.0,OC1(c2ccc(Cl)cc2)NC=N[n+]2ccc3ccccc3c21,chembl,chembl,chembl,,,,False,False,False,,,,,,,
GUANOCTINE,CHEMBL2111168,2.0,,171.29,1.68,61.90,3.0,1.0,2.0,CC(C)(C)CC(C)(C)NC(=N)N,chembl,chembl,chembl,,,,False,False,False,,,,,,,
IPAZILIDE,CHEMBL2111169,2.0,,390.53,4.07,50.16,1.0,4.0,10.0,CCN(CC)CCCNC(=O)Cn1ncc(-c2ccccc2)c1-c1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TOLOCONIUM,CHEMBL2111171,2.0,,318.57,6.66,0.00,0.0,0.0,12.0,CCCCCCCCCCCC(c1ccc(C)cc1)[N+](C)(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ATIPROSIN,CHEMBL2111172,2.0,,311.47,3.81,11.41,0.0,3.0,2.0,CCN1CCN(C(C)C)[C@@H]2CCn3c(c(C)c4ccccc43)[C@H]21,chembl,chembl,chembl,,,,False,False,False,,,,,,,
THIHEXINOL,CHEMBL2111175,2.0,,336.55,4.31,20.23,1.0,3.0,4.0,C[N+](C)(C)C1CCC(C(O)(c2cccs2)c2cccs2)CC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
EDIFOLONE,CHEMBL2111177,2.0,,403.56,3.76,62.94,1.0,5.0,2.0,C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@@]43CCN)OCCO5)[C@@H]1CCC21OCCO1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ETHASULFURIC ACID,CHEMBL2111178,2.0,,210.29,2.02,63.60,1.0,3.0,7.0,CCCCC(CC)COS(=O)(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PICOPHOSPHORIC ACID,CHEMBL2111180,2.0,,437.28,3.20,146.41,4.0,5.0,7.0,O=P(O)(O)Oc1ccc(C(c2ccc(OP(=O)(O)O)cc2)c2ccccn2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRIMOXAMINE,CHEMBL2111182,2.0,,265.35,2.42,39.72,1.0,4.0,8.0,C=CCC(Cc1cc(OC)c(OC)c(OC)c1)NC,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TROXYPYRROLIUM,CHEMBL2111183,2.0,,338.42,2.50,53.99,0.0,5.0,8.0,CC[N+]1(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TREBENZOMINE,CHEMBL2111184,2.0,,191.27,1.94,12.47,0.0,2.0,1.0,CC1Oc2ccccc2CC1N(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRUXIPICURIUM,CHEMBL2111185,2.0,,604.88,6.71,52.60,0.0,4.0,14.0,CC[N+]1(CCCOC(=O)[C@H]2[C@H](c3ccccc3)[C@H](C(=O)OCCC[N+]3(CC)CCCCC3)[C@H]2c2ccccc2)CCCCC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FLUSOXOLOL,CHEMBL2114429,2.0,,391.48,3.20,59.95,2.0,5.0,13.0,CC(C)NC[C@H](O)COc1ccc(OCCOCCc2ccc(F)cc2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
SERDEMETAN,CHEMBL2137530,2.0,,328.42,4.96,52.74,3.0,3.0,6.0,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TALADEGIB,CHEMBL2142592,2.0,,512.51,4.93,67.15,0.0,6.0,4.0,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ACEGLUMATE,CHEMBL2142890,2.0,,189.17,-0.56,103.70,3.0,3.0,5.0,CC(=O)NC(CCC(=O)O)C(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
THIAZINAMIUM METILSULFATE,CHEMBL2146061,2.0,,410.56,4.38,3.24,0.0,2.0,3.0,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C.COS(=O)(=O)[O-],chembl,chembl,chembl,,,,False,False,False,,,,,,,
CLOBENZTROPINE,CHEMBL2146132,2.0,,341.88,5.07,12.47,0.0,2.0,4.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccc(Cl)cc1)C2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ATROPINE OXIDE,CHEMBL2146145,2.0,,305.37,1.94,69.59,1.0,4.0,4.0,C[N+]1([O-])[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PF-03654746,CHEMBL2151197,2.0,,322.40,3.13,32.34,1.0,2.0,5.0,CCNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
AZD0328,CHEMBL2151437,2.0,,216.28,1.48,25.36,0.0,3.0,0.0,c1cnc2c(c1)C[C@@]1(CN3CCC1CC3)O2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FACINICLINE,CHEMBL2151439,2.0,,270.34,1.39,61.02,2.0,3.0,2.0,O=C(N[C@@H]1CN2CCC1CC2)c1n[nH]c2ccccc12,chembl,chembl,chembl,,,,False,False,False,,,,,,,
GAMMA-TOCOPHEROL,CHEMBL2151591,2.0,,416.69,8.53,29.46,1.0,2.0,12.0,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
L-THREONIC ACID,CHEMBL2152047,2.0,,136.10,-2.21,97.99,4.0,4.0,3.0,O=C(O)[C@H](O)[C@@H](O)CO,chembl,chembl,chembl,,,,False,False,False,,,,,,,
AZD-4017,CHEMBL2153191,2.0,,419.59,4.34,82.53,2.0,5.0,8.0,CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ABC-294640,CHEMBL2158685,2.0,,380.92,4.89,41.99,1.0,2.0,4.0,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
CEMDOMESPIB,CHEMBL2159227,2.0,,447.50,2.42,97.25,3.0,6.0,7.0,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](Oc2ccc(CCNC(C)=O)c(-c3cccc(F)c3)c2)OC1(C)C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PSI-352938,CHEMBL2160007,2.0,,431.36,2.38,132.84,1.0,11.0,5.0,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(OC(C)C)O[C@H]2[C@@]1(C)F,chembl,chembl,chembl,,,,False,False,False,,,,,,,
AZD-6482,CHEMBL2165191,2.0,,408.46,2.71,96.17,2.0,7.0,5.0,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
NERIGLIATIN,CHEMBL2165615,2.0,,432.44,3.38,123.34,1.0,8.0,5.0,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PF-04991532,CHEMBL2165620,2.0,,396.37,3.76,97.11,2.0,5.0,6.0,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
R-343,CHEMBL2170582,2.0,,474.40,3.15,126.50,4.0,8.0,7.0,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
AZD4818,CHEMBL2178570,2.0,,461.99,3.39,94.06,4.0,6.0,9.0,CC(=O)Nc1ccc(O)cc1OC[C@@](C)(O)CNC1CCN(Cc2ccc(Cl)cc2)CC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ILACIRNON,CHEMBL2178573,2.0,,495.87,4.37,117.70,2.0,6.0,5.0,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ELUBRIXIN,CHEMBL2178579,2.0,,463.32,3.08,110.77,4.0,5.0,4.0,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,chembl,chembl,chembl,,,,False,False,False,,,,,,,
EDELINONTRINE,CHEMBL2179105,2.0,,395.47,1.50,101.82,1.0,8.0,4.0,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
AZD1446,CHEMBL2179529,2.0,,240.69,1.22,45.48,1.0,3.0,1.0,O=C(c1ccc(Cl)o1)N1CC2CNCC2C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FOSIFLOXURIDINE NAFALBENAMIDE,CHEMBL2181367,2.0,,613.54,3.40,158.18,3.0,10.0,11.0,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
BFPET F-18,CHEMBL2181666,2.0,,356.39,4.45,0.00,0.0,0.0,4.0,[18F]c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
MT-3995,CHEMBL2181929,2.0,,364.40,3.03,75.71,1.0,4.0,3.0,CC1(C)Oc2cc(NS(C)(=O)=O)ccc2N(c2ccc(F)cc2)C1=O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
JNJ-41443532,CHEMBL2204263,2.0,,482.53,2.52,94.56,3.0,6.0,6.0,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PF-03654764,CHEMBL2206292,2.0,,350.45,3.77,32.34,1.0,2.0,6.0,CC(C)CNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
MOBINITINIB,CHEMBL2207503,2.0,,456.38,4.30,65.87,1.0,6.0,4.0,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)c(Cl)cnc2[nH]1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
NEMIRALISIB,CHEMBL2216859,2.0,,440.55,4.89,76.98,2.0,5.0,5.0,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
DEZAPELISIB,CHEMBL2216863,2.0,,421.46,3.71,100.86,2.0,8.0,4.0,Cc1csc2nc([C@H](C)Nc3ncnc4[nH]cnc34)c(-c3cccc(F)c3)c(=O)n12,chembl,chembl,chembl,,,,False,False,False,,,,,,,
EXEPANOL,CHEMBL2218853,2.0,,193.25,1.09,41.49,2.0,3.0,1.0,CNC1COc2ccccc2C(O)C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PENPROSTENE,CHEMBL2218855,2.0,,364.48,3.54,83.83,2.0,4.0,12.0,CCOCC(C)(C)C(O)/C=C/C1C=CC(=O)C1C/C=C\CCCC(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TILSUPROST,CHEMBL2218857,2.0,,383.55,3.34,79.12,2.0,6.0,10.0,CCCCCC(O)/C=C/C1C(O)CC2N=C(SCCCC(=O)OC)CC21,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ERBULOZOLE,CHEMBL2218859,2.0,,469.56,4.52,83.84,1.0,8.0,9.0,CCOC(=O)Nc1ccc(SCC2COC(Cn3ccnc3)(c3ccc(OC)cc3)O2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
IFOXETINE,CHEMBL2218865,2.0,,221.30,1.41,41.49,2.0,3.0,2.0,Cc1cccc(OC2CCNCC2O)c1C,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRETINOIN TOCOFERIL,CHEMBL2218871,2.0,,713.14,14.57,35.53,0.0,3.0,18.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O3)C(C)(C)CCC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRANSCAINIDE,CHEMBL2218873,2.0,,373.54,2.94,55.81,2.0,4.0,4.0,Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ZILASCORB (2H),CHEMBL2218874,2.0,,265.24,1.35,85.22,2.0,6.0,2.0,[2H]C1(c2ccccc2)OC[C@@H]([C@H]2OC(=O)C(O)=C2O)O1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
CRILVASTATIN,CHEMBL2218880,2.0,,253.34,2.02,55.40,1.0,3.0,2.0,CC1CC(OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FINROZOLE,CHEMBL2218882,2.0,,322.34,2.48,74.73,1.0,5.0,5.0,N#Cc1ccc(C(C(O)Cc2ccc(F)cc2)n2cncn2)cc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
TRAPENCAINE,CHEMBL2218883,2.0,,374.53,5.21,50.80,1.0,4.0,8.0,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
OXOPROSTOL,CHEMBL2218886,2.0,,360.49,4.34,63.60,1.0,4.0,13.0,O=C(CCC1CCC(=O)C1CCCCCCCO)COc1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
CLIROPAMINE,CHEMBL2218888,2.0,,299.41,3.34,52.49,3.0,3.0,7.0,Cc1ccc(C(O)C(C)NCCCc2ccccc2)cc1O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ELGODIPINE,CHEMBL2218890,2.0,,524.59,4.42,86.33,1.0,8.0,9.0,CC1=C(C(=O)OCCN(C)Cc2ccc(F)cc2)C(c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
DALVASTATIN,CHEMBL2218897,2.0,,386.51,5.36,46.53,1.0,3.0,3.0,Cc1cc(C2=C(/C=C/C3CC(O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F,chembl,chembl,chembl,,,,False,False,False,,,,,,,
CISCONAZOLE,CHEMBL2218899,2.0,,376.40,4.73,27.05,0.0,4.0,5.0,Fc1ccc2c(c1)C(OCc1c(F)cccc1F)C(Cn1ccnc1)S2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
CABASTINE,CHEMBL2218900,2.0,,420.53,4.89,64.33,1.0,3.0,4.0,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
LORPIPRAZOLE,CHEMBL2218904,2.0,,405.47,3.56,37.19,0.0,5.0,4.0,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
FURNIDIPINE,CHEMBL2218905,2.0,,416.43,2.72,117.00,1.0,8.0,6.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CCCO2)C1c1ccccc1[N+](=O)[O-],chembl,chembl,chembl,,,,False,False,False,,,,,,,
DIMOXAPROST,CHEMBL2218906,2.0,,382.50,2.73,104.06,3.0,5.0,12.0,CCOCC(C)(C)[C@H](O)/C=C/C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
ZILPATEROL,CHEMBL2218907,2.0,,261.32,1.13,70.05,3.0,4.0,2.0,CC(C)NC1CCn2c(=O)[nH]c3cccc(c32)C1O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
PEMEDOLAC,CHEMBL2218910,2.0,,349.43,4.60,62.32,2.0,2.0,5.0,CCC1(CC(=O)O)OCC(Cc2ccccc2)c2c1[nH]c1ccccc21,chembl,chembl,chembl,,,,False,False,False,,,,,,,
BEVIRIMAT DIMEGLUMINE,CHEMBL2218911,2.0,,975.27,8.14,100.90,2.0,4.0,6.0,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,chembl,chembl,chembl,,,,False,False,False,,,,,,,
BERVASTATIN,CHEMBL2218915,2.0,,466.55,4.95,75.99,2.0,5.0,8.0,CCOC(=O)CC(O)CC(O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,chembl,chembl,chembl,,,,False,False,False,,,,,,,
DURAPATITE,CHEMBL2218916,2.0,,502.31,,,,,,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[OH-],chembl,chembl,chembl,,,,False,False,False,,,,,,,
ACITEMATE,CHEMBL2218918,2.0,,294.31,1.33,98.49,1.0,6.0,4.0,CCOC(=O)c1cnc2n(c1=O)C(C)CCC2CC(=O)O,chembl,chembl,chembl,,,,False,False,False,,,,,,,
LORTALAMINE,CHEMBL2218922,2.0,,292.77,1.98,41.57,1.0,3.0,0.0,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
LUPROSTIOL,CHEMBL2218923,2.0,,444.98,3.12,107.22,4.0,6.0,12.0,O=C(O)CCC/C=C\CC1C(O)CC(O)C1SCC(O)COc1cccc(Cl)c1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
AFOXOLANER,CHEMBL2219412,2.0,,625.88,6.50,79.79,2.0,4.0,6.0,O=C(CNC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,chembl,chembl,chembl,,,,False,False,False,,,,,,,
BRILACIDIN,CHEMBL2219413,2.0,,936.92,3.68,308.50,12.0,12.0,20.0,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
BRILACIDIN TETRAHYDROCHLORIDE,CHEMBL2219420,2.0,,1082.76,3.68,308.50,12.0,12.0,20.0,Cl.Cl.Cl.Cl.N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,chembl,chembl,chembl,,,,False,False,False,,,,,,,
